Observation_ID,Dataset_ID,ObservedBy_Person_ID,Submission_ID,SubmittedBy_Person_ID,Submission_Datetime,UpdatedBy_Person_ID,Update_Datetime,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Lifecycle_Duration,Growth_Habit,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Species-Specific_Info_ID,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,Site_Visit_ID,Observation_Comments,Observed_Status_Conflict_Flag,Status_Conflict_Related_Records
1001358,-9999,4570,53035,2568,2016-05-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5061,2016-05-19,12:00:00,140,1,48,"101 to 1,000",-9999,15154,-9999,-9999,'-9999'
1001359,-9999,2728,43767,4659,2016-05-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7938,2016-05-28,12:00:00,149,0,-9999,-9999,-9999,11525,-9999,-9999,'-9999'
1001360,-9999,1760,46978,4096,2016-05-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6592,2016-05-29,12:00:00,150,0,-9999,-9999,-9999,11055,-9999,-9999,'-9999'
1001361,-9999,2854,33083,4390,2016-05-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7048,2016-05-29,12:00:00,150,0,-9999,-9999,-9999,19650,-9999,-9999,'-9999'
1001362,-9999,2861,35255,2219,2016-06-01 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5132,2016-06-01,12:00:00,153,0,-9999,-9999,-9999,14181,-9999,-9999,'-9999'
1001363,-9999,2499,48214,4862,2016-06-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6203,2016-06-19,12:00:00,171,0,-9999,-9999,-9999,12810,-9999,-9999,'-9999'
1001364,-9999,4092,33044,2975,2016-06-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5577,2016-06-22,12:00:00,174,0,-9999,-9999,-9999,13514,-9999,-9999,'-9999'
1001365,-9999,2798,36192,3575,2016-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5144,2016-06-24,12:00:00,176,0,-9999,-9999,-9999,17507,-9999,-9999,'-9999'
1001366,-9999,1761,42118,2377,2016-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6825,2016-06-24,12:00:00,176,0,-9999,-9999,-9999,15024,-9999,-9999,'-9999'
1001367,-9999,1793,56177,2660,2016-07-13 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5318,2016-07-13,12:00:00,195,0,-9999,-9999,-9999,11110,-9999,-9999,'-9999'
1001368,-9999,2576,50437,1697,2016-07-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5846,2016-07-16,12:00:00,198,0,-9999,-9999,-9999,15897,-9999,-9999,'-9999'
1001369,-9999,1782,44377,2116,2016-07-20 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6750,2016-07-20,12:00:00,202,0,-9999,-9999,-9999,14027,-9999,-9999,'-9999'
1001370,-9999,4336,35745,1291,2016-07-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5968,2016-07-28,12:00:00,210,0,-9999,-9999,-9999,19679,-9999,-9999,'-9999'
1001371,-9999,2929,43426,1312,2016-07-20 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6017,2016-07-20,12:00:00,202,0,-9999,-9999,-9999,18419,-9999,-9999,'-9999'
1001372,-9999,3881,43145,2268,2016-07-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7865,2016-07-23,12:00:00,205,0,-9999,-9999,-9999,12575,-9999,-9999,'-9999'
1001373,-9999,1949,42714,3089,2016-09-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5464,2016-09-15,12:00:00,259,1,50,"101 to 1,000",-9999,10065,-9999,-9999,'-9999'
1001374,-9999,1166,35704,4067,2016-09-20 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5402,2016-09-20,12:00:00,264,0,-9999,-9999,-9999,17989,-9999,-9999,'-9999'
1001375,-9999,1408,36255,4345,2016-09-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5596,2016-09-22,12:00:00,266,0,-9999,-9999,-9999,14419,-9999,-9999,'-9999'
1001376,-9999,4864,52462,4039,2016-09-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6437,2016-09-23,12:00:00,267,0,-9999,-9999,-9999,18620,-9999,-9999,'-9999'
1001377,-9999,3682,57353,3936,2016-09-25 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6084,2016-09-25,12:00:00,269,0,-9999,-9999,-9999,15731,-9999,-9999,'-9999'
1001378,-9999,4378,43665,1392,2016-10-02 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7251,2016-10-02,12:00:00,276,0,-9999,-9999,-9999,16401,-9999,-9999,'-9999'
1001379,-9999,3234,41058,2969,2017-05-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7179,2017-05-03,12:00:00,123,0,-9999,-9999,-9999,14967,-9999,-9999,'-9999'
1001380,-9999,1634,50015,4871,2017-05-09 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6399,2017-05-09,12:00:00,129,1,41,"101 to 1,000",-9999,14677,-9999,-9999,'-9999'
1001381,-9999,3218,31389,1783,2017-05-09 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5180,2017-05-09,12:00:00,129,1,41,11 to 100,-9999,17640,-9999,-9999,'-9999'
1001382,-9999,4166,52096,3222,2017-06-07 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6245,2017-06-07,12:00:00,158,0,-9999,-9999,-9999,18245,-9999,-9999,'-9999'
1001383,-9999,3742,41102,2426,2017-06-08 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7396,2017-06-08,12:00:00,159,0,-9999,-9999,-9999,10442,-9999,-9999,'-9999'
1001384,-9999,3880,34675,4611,2017-06-17 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5281,2017-06-17,12:00:00,168,0,-9999,-9999,-9999,17058,-9999,-9999,'-9999'
1001385,-9999,1822,41894,3939,2017-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6669,2017-06-24,12:00:00,175,0,-9999,-9999,-9999,11031,-9999,-9999,'-9999'
1001386,-9999,3016,30562,3538,2017-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5340,2017-06-24,12:00:00,175,0,-9999,-9999,-9999,14567,-9999,-9999,'-9999'
1001387,-9999,4864,43998,4766,2017-07-01 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7296,2017-07-01,12:00:00,182,0,-9999,-9999,-9999,10234,-9999,-9999,'-9999'
1001388,-9999,2106,39308,2908,2017-07-14 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6417,2017-07-14,12:00:00,195,0,-9999,-9999,-9999,11291,-9999,-9999,'-9999'
1001389,-9999,4287,44415,4850,2017-07-05 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7527,2017-07-05,12:00:00,186,0,-9999,-9999,-9999,14997,-9999,-9999,'-9999'
1001390,-9999,1890,43858,2824,2017-08-04 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7065,2017-08-04,12:00:00,216,1,48,3 to 10,-9999,10740,-9999,-9999,'-9999'
1001391,-9999,2369,55965,3000,2017-08-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6471,2017-08-18,12:00:00,230,1,39,"101 to 1,000",-9999,15153,-9999,-9999,'-9999'
1001392,-9999,2894,58287,1723,2017-10-14 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7822,2017-10-14,12:00:00,287,0,-9999,-9999,-9999,17991,-9999,-9999,'-9999'
1001393,-9999,4151,59084,2275,2017-10-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5400,2017-10-18,12:00:00,291,1,42,11 to 100,-9999,19327,-9999,-9999,'-9999'
1001394,-9999,1762,38581,2203,2018-05-11 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5718,2018-05-11,12:00:00,131,1,58,3 to 10,-9999,10120,-9999,-9999,'-9999'
1001395,-9999,3812,40844,3303,2018-05-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5765,2018-05-23,12:00:00,143,1,48,"101 to 1,000",-9999,17236,-9999,-9999,'-9999'
1001396,-9999,2469,52915,2109,2018-05-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7833,2018-05-24,12:00:00,144,1,41,3 to 10,-9999,18177,-9999,-9999,'-9999'
1001397,-9999,2649,37351,2815,2018-05-30 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6345,2018-05-30,12:00:00,150,1,50,"101 to 1,000",-9999,15828,-9999,-9999,'-9999'
1001398,-9999,1898,41556,3340,2018-06-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5484,2018-06-03,12:00:00,154,1,41,"101 to 1,000",-9999,18994,-9999,-9999,'-9999'
1001399,-9999,2715,38150,2915,2018-06-13 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6757,2018-06-13,12:00:00,164,0,-9999,-9999,-9999,11809,-9999,-9999,'-9999'
1001400,-9999,3937,51923,2952,2018-06-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7863,2018-06-27,12:00:00,178,0,-9999,-9999,-9999,19862,-9999,-9999,'-9999'
1001401,-9999,1091,54151,2092,2018-07-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5036,2018-07-27,12:00:00,208,1,41,3 to 10,-9999,18065,-9999,-9999,'-9999'
1001402,-9999,2201,33880,2836,2018-08-04 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6894,2018-08-04,12:00:00,216,1,59,11 to 100,-9999,15759,-9999,-9999,'-9999'
1001403,-9999,3389,43870,4076,2018-08-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5971,2018-08-16,12:00:00,228,1,39,11 to 100,-9999,17973,-9999,-9999,'-9999'
1001404,-9999,3290,40002,4791,2018-08-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5414,2018-08-21,12:00:00,233,1,41,"101 to 1,000",-9999,18534,-9999,-9999,'-9999'
1001405,-9999,3729,58026,4665,2018-08-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7700,2018-08-28,12:00:00,240,0,-9999,-9999,-9999,13897,-9999,-9999,'-9999'
1001406,-9999,1145,58994,3169,2018-08-31 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6275,2018-08-31,12:00:00,243,0,-9999,-9999,-9999,11878,-9999,-9999,'-9999'
1001407,-9999,4970,52838,1600,2018-09-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5474,2018-09-12,12:00:00,255,0,-9999,-9999,-9999,11515,-9999,-9999,'-9999'
1001408,-9999,1574,42634,3867,2018-09-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6510,2018-09-15,12:00:00,258,0,-9999,-9999,-9999,13544,-9999,-9999,'-9999'
1001409,-9999,1381,59975,1071,2018-09-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7568,2018-09-27,12:00:00,270,1,48,11 to 100,-9999,15492,-9999,-9999,'-9999'
1001410,-9999,3386,58084,2359,2018-09-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5663,2018-09-29,12:00:00,272,1,48,"101 to 1,000",-9999,15373,-9999,-9999,'-9999'
1001411,-9999,1965,53949,4828,2018-09-30 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6900,2018-09-30,12:00:00,273,0,-9999,-9999,-9999,12217,-9999,-9999,'-9999'
1001412,-9999,4761,34796,1510,2018-10-04 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6283,2018-10-04,12:00:00,277,0,-9999,-9999,-9999,18775,-9999,-9999,'-9999'
1001413,-9999,1983,55034,3576,2018-10-04 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6905,2018-10-04,12:00:00,277,0,-9999,-9999,-9999,10815,-9999,-9999,'-9999'
1001414,-9999,1347,41088,1397,2019-04-13 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5582,2019-04-13,12:00:00,103,0,-9999,-9999,-9999,16869,-9999,-9999,'-9999'
1001415,-9999,4506,52080,4292,2019-05-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5307,2019-05-03,12:00:00,123,1,59,"101 to 1,000",-9999,16609,-9999,-9999,'-9999'
1001416,-9999,1098,31265,1157,2019-05-05 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7657,2019-05-05,12:00:00,125,1,58,"101 to 1,000",-9999,12470,-9999,-9999,'-9999'
1001417,-9999,4143,40482,3577,2019-05-05 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6068,2019-05-05,12:00:00,125,1,58,"101 to 1,000",-9999,15974,-9999,-9999,'-9999'
1001418,-9999,3699,40928,1733,2019-05-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6950,2019-05-15,12:00:00,135,1,50,3 to 10,-9999,11387,-9999,-9999,'-9999'
1001419,-9999,1178,32285,4206,2019-05-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7924,2019-05-15,12:00:00,135,1,50,"101 to 1,000",-9999,11618,-9999,-9999,'-9999'
